Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Randomise questionnaire elements?,Question Key,Response
9,1652788073908,17/05/2022 11:47:53,1652788073818,1,17/05/2022 12:47:53,86605,11,questionnaire-qjpk,,21933102,uqsflpct,6477653,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_essay-quantised,2
10,1652788073908,17/05/2022 11:47:53,1652788073818,1,17/05/2022 12:47:53,86605,11,questionnaire-qjpk,,21933102,uqsflpct,6477653,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_walk,Visitor 2
11,1652788073908,17/05/2022 11:47:53,1652788073818,1,17/05/2022 12:47:53,86605,11,questionnaire-qjpk,,21933102,uqsflpct,6477653,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_walk-quantised,2
12,1652788073908,17/05/2022 11:47:53,1652788073818,1,17/05/2022 12:47:53,86605,11,questionnaire-qjpk,,21933102,uqsflpct,6477653,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_fixing_computer,Visitor 2
13,1652788073908,17/05/2022 11:47:53,1652788073818,1,17/05/2022 12:47:53,86605,11,questionnaire-qjpk,,21933102,uqsflpct,6477653,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_fixing_computer-quantised,2
14,1652788073908,17/05/2022 11:47:53,1652788073818,1,17/05/2022 12:47:53,86605,11,questionnaire-qjpk,,21933102,uqsflpct,6477653,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_driving_car,Visitor 3
15,1652788073908,17/05/2022 11:47:53,1652788073819,1,17/05/2022 12:47:53,86605,11,questionnaire-qjpk,,21933102,uqsflpct,6477653,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_driving_car-quantised,3
16,1652788073908,17/05/2022 11:47:53,1652788073819,1,17/05/2022 12:47:53,86605,11,questionnaire-qjpk,,21933102,uqsflpct,6477653,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_job_preparation,Visitor 3
17,1652788073908,17/05/2022 11:47:53,1652788073819,1,17/05/2022 12:47:53,86605,11,questionnaire-qjpk,,21933102,uqsflpct,6477653,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,liking_job_preparation-quantised,3
18,1652788073908,17/05/2022 11:47:53,1652788073819,1,17/05/2022 12:47:53,86605,11,questionnaire-qjpk,,21933102,uqsflpct,6477653,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Binary q warmth & competence,3,No,END QUESTIONNAIRE,35041
