"","Event_Index","UTC_Timestamp","UTC_Date","Local_Timestamp","Local_Timezone","Local_Date","Experiment_ID","Experiment_Version","Tree_Node_Key","Repeat_Key","Schedule_ID","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","Checkpoint","Task_Name","Task_Version","Randomise_questionnaire_elements?","Question_Key","Response"
"4580","33","1656079818024","24/06/2022 14:10:18","1656079817417","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_16-quantised","1"
"4581","34","1656079818024","24/06/2022 14:10:18","1656079817417","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_17","5"
"4582","35","1656079818024","24/06/2022 14:10:18","1656079817418","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_17-quantised","5"
"4583","36","1656079818024","24/06/2022 14:10:18","1656079817418","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_18","5"
"4584","37","1656079818024","24/06/2022 14:10:18","1656079817418","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_18-quantised","5"
"4585","38","1656079818024","24/06/2022 14:10:18","1656079817418","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_19","5"
"4586","39","1656079818024","24/06/2022 14:10:18","1656079817418","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_19-quantised","5"
"4587","40","1656079818024","24/06/2022 14:10:18","1656079817418","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_20","1"
"4588","41","1656079818024","24/06/2022 14:10:18","1656079817418","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_20-quantised","1"
"4589","42","1656079818024","24/06/2022 14:10:18","1656079817418","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_21","3"
"4590","43","1656079818201","24/06/2022 14:10:18","1656079817418","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_21-quantised","3"
"4591","44","1656079818201","24/06/2022 14:10:18","1656079817419","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_22","5"
"4592","45","1656079818201","24/06/2022 14:10:18","1656079817419","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_22-quantised","5"
"4593","46","1656079818201","24/06/2022 14:10:18","1656079817419","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_23","4"
"4594","47","1656079818201","24/06/2022 14:10:18","1656079817419","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_23-quantised","4"
"4595","48","1656079818201","24/06/2022 14:10:18","1656079817419","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_24","5"
"4596","49","1656079818201","24/06/2022 14:10:18","1656079817419","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_24-quantised","5"
"4597","50","1656079818201","24/06/2022 14:10:18","1656079817419","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_25","6"
"4598","51","1656079818201","24/06/2022 14:10:18","1656079817419","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_25-quantised","6"
"4599","52","1656079818201","24/06/2022 14:10:18","1656079817420","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_26","6"
"4600","53","1656079818201","24/06/2022 14:10:18","1656079817420","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_26-quantised","6"
"4601","54","1656079818201","24/06/2022 14:10:18","1656079817420","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_27","7"
"4602","55","1656079818201","24/06/2022 14:10:18","1656079817420","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_27-quantised","7"
"4603","56","1656079818201","24/06/2022 14:10:18","1656079817420","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_28","5"
"4604","57","1656079818201","24/06/2022 14:10:18","1656079817420","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_28-quantised","5"
"4605","58","1656079818201","24/06/2022 14:10:18","1656079817420","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_29","2"
"4606","59","1656079818201","24/06/2022 14:10:18","1656079817420","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_29-quantised","2"
"4607","60","1656079818201","24/06/2022 14:10:18","1656079817421","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_30","3"
"4608","61","1656079818201","24/06/2022 14:10:18","1656079817421","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_30-quantised","3"
"4609","62","1656079818201","24/06/2022 14:10:18","1656079817421","1","24/06/2022 15:10:17","90346","5","questionnaire-e44t",NA,"22762891","ekh4e8la","6679087",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","END QUESTIONNAIRE","156632"
"4610","1","1656088673587","24/06/2022 16:37:53","1656088673512","1","24/06/2022 17:37:53","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","BEGIN QUESTIONNAIRE",NA
"4611","2","1656088833923","24/06/2022 16:40:33","1656088833818","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_1","6"
"4612","3","1656088833959","24/06/2022 16:40:33","1656088833820","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_1-quantised","6"
"4613","4","1656088833959","24/06/2022 16:40:33","1656088833820","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_2","6"
"4614","5","1656088833959","24/06/2022 16:40:33","1656088833820","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_2-quantised","6"
"4615","6","1656088833959","24/06/2022 16:40:33","1656088833820","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_3","3"
"4616","7","1656088833959","24/06/2022 16:40:33","1656088833820","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_3-quantised","3"
"4617","8","1656088833959","24/06/2022 16:40:33","1656088833821","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_4","5"
"4618","9","1656088833959","24/06/2022 16:40:33","1656088833821","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_4-quantised","5"
"4619","10","1656088833959","24/06/2022 16:40:33","1656088833821","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_5","4"
"4620","11","1656088833959","24/06/2022 16:40:33","1656088833821","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_5-quantised","4"
"4621","12","1656088833959","24/06/2022 16:40:33","1656088833821","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_6","5"
"4622","13","1656088833959","24/06/2022 16:40:33","1656088833821","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_6-quantised","5"
"4623","14","1656088833959","24/06/2022 16:40:33","1656088833821","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_7","5"
"4624","15","1656088833959","24/06/2022 16:40:33","1656088833821","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_7-quantised","5"
"4625","16","1656088833959","24/06/2022 16:40:33","1656088833821","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_8","5"
"4626","17","1656088833959","24/06/2022 16:40:33","1656088833821","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_8-quantised","5"
"4627","18","1656088833959","24/06/2022 16:40:33","1656088833821","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_9","3"
"4628","19","1656088833959","24/06/2022 16:40:33","1656088833821","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_9-quantised","3"
"4629","20","1656088833959","24/06/2022 16:40:33","1656088833821","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_10","5"
"4630","21","1656088833959","24/06/2022 16:40:33","1656088833821","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_10-quantised","5"
"4631","22","1656088833959","24/06/2022 16:40:33","1656088833822","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_11","6"
"4632","23","1656088834012","24/06/2022 16:40:34","1656088833822","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_11-quantised","6"
"4633","24","1656088834012","24/06/2022 16:40:34","1656088833822","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_12","5"
"4634","25","1656088834012","24/06/2022 16:40:34","1656088833822","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_12-quantised","5"
"4635","26","1656088834012","24/06/2022 16:40:34","1656088833822","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_13","5"
"4636","27","1656088834012","24/06/2022 16:40:34","1656088833822","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_13-quantised","5"
"4637","28","1656088834012","24/06/2022 16:40:34","1656088833822","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_14","5"
"4638","29","1656088834012","24/06/2022 16:40:34","1656088833822","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_14-quantised","5"
"4639","30","1656088834012","24/06/2022 16:40:34","1656088833822","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_15","5"
"4640","31","1656088834012","24/06/2022 16:40:34","1656088833822","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_15-quantised","5"
"4641","32","1656088834012","24/06/2022 16:40:34","1656088833822","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_16","6"
"4642","33","1656088834012","24/06/2022 16:40:34","1656088833822","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_16-quantised","6"
"4643","34","1656088834012","24/06/2022 16:40:34","1656088833823","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_17","5"
"4644","35","1656088834012","24/06/2022 16:40:34","1656088833823","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_17-quantised","5"
"4645","36","1656088834012","24/06/2022 16:40:34","1656088833823","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_18","5"
"4646","37","1656088834012","24/06/2022 16:40:34","1656088833823","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_18-quantised","5"
"4647","38","1656088834012","24/06/2022 16:40:34","1656088833823","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_19","5"
"4648","39","1656088834012","24/06/2022 16:40:34","1656088833823","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_19-quantised","5"
"4649","40","1656088834012","24/06/2022 16:40:34","1656088833823","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_20","3"
"4650","41","1656088834012","24/06/2022 16:40:34","1656088833823","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_20-quantised","3"
"4651","42","1656088834012","24/06/2022 16:40:34","1656088833823","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_21","6"
"4652","43","1656088834088","24/06/2022 16:40:34","1656088833823","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_21-quantised","6"
"4653","44","1656088834088","24/06/2022 16:40:34","1656088833824","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_22","3"
"4654","45","1656088834088","24/06/2022 16:40:34","1656088833824","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_22-quantised","3"
"4655","46","1656088834088","24/06/2022 16:40:34","1656088833824","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_23","6"
"4656","47","1656088834088","24/06/2022 16:40:34","1656088833824","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_23-quantised","6"
"4657","48","1656088834088","24/06/2022 16:40:34","1656088833824","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_24","3"
"4658","49","1656088834088","24/06/2022 16:40:34","1656088833824","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_24-quantised","3"
"4659","50","1656088834088","24/06/2022 16:40:34","1656088833824","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_25","4"
"4660","51","1656088834088","24/06/2022 16:40:34","1656088833824","1","24/06/2022 17:40:33","90346","5","questionnaire-e44t",NA,"22766999","pgijg573","6680257",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"self construal-dependence/independence","2","No","SCDP_25-quantised","4"
