Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Hint,wideo1,wideo2,Picture,Hint_picture1,Hint_picture2,Doors_picture,answear
39,1652801815627,17/05/2022 15:36:55,1652801815596,1,17/05/2022 16:36:55,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,10,8,1,Help,AnnaButton,response_button_text,1655.0000000000582,,,Claire,1,1,0,0,,,,,,Maze,Claire,"""It’s right this time, I think.""",8_left_low.mp4,8_right_low.mp4,8 M:A.png,8A.png,8M.png,8 M:A.png,Right
40,1652801818968,17/05/2022 15:36:58,1652801818914,1,17/05/2022 16:36:58,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,10,8,2,Claire,AdvanceAnna,response_button_text,3310,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""It’s right this time, I think.""",8_left_low.mp4,8_right_low.mp4,8 M:A.png,8A.png,8M.png,8 M:A.png,Right
41,1652801820305,17/05/2022 15:37:00,1652801820262,1,17/05/2022 16:37:00,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,10,8,4,ChooseDoor,RightButton,response_button_text,1341,,,Right,1,1,0,0,,,,,,Maze,Claire,"""It’s right this time, I think.""",8_left_low.mp4,8_right_low.mp4,8 M:A.png,8A.png,8M.png,8 M:A.png,Right
42,1652801837644,17/05/2022 15:37:17,1652801837597,1,17/05/2022 16:37:17,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,10,8,6,Right,Zone2,response_button_text,17329,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""It’s right this time, I think.""",8_left_low.mp4,8_right_low.mp4,8 M:A.png,8A.png,8M.png,8 M:A.png,Right
43,1652801838092,17/05/2022 15:37:18,1652801838045,1,17/05/2022 16:37:18,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,10,8,7,test,fixation,fixation,451,,,,,0,1,0,,,,,,Maze,Claire,"""It’s right this time, I think.""",8_left_low.mp4,8_right_low.mp4,8 M:A.png,8A.png,8M.png,8 M:A.png,Right
44,1652801839627,17/05/2022 15:37:19,1652801839591,1,17/05/2022 16:37:19,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,11,9,1,Help,AnnaButton,response_button_text,1524,,,Claire,1,1,0,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",9_left_low.mp4,9_right_low.mp4,9 M:A.png,9A.png,9M.png,9 M:A.png,Right
45,1652801843969,17/05/2022 15:37:23,1652801843921,1,17/05/2022 16:37:23,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,11,9,2,Claire,AdvanceAnna,response_button_text,4320,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",9_left_low.mp4,9_right_low.mp4,9 M:A.png,9A.png,9M.png,9 M:A.png,Right
46,1652801845597,17/05/2022 15:37:25,1652801845562,1,17/05/2022 16:37:25,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,11,9,4,ChooseDoor,LeftButton,response_button_text,1635,,,Left,1,0,1,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",9_left_low.mp4,9_right_low.mp4,9 M:A.png,9A.png,9M.png,9 M:A.png,Right
47,1652801863982,17/05/2022 15:37:43,1652801863944,1,17/05/2022 16:37:43,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,11,9,5,Left,Continue,response_button_text,18374,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",9_left_low.mp4,9_right_low.mp4,9 M:A.png,9A.png,9M.png,9 M:A.png,Right
48,1652801864414,17/05/2022 15:37:44,1652801864381,1,17/05/2022 16:37:44,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,11,9,7,test,fixation,fixation,451,,,,,0,1,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",9_left_low.mp4,9_right_low.mp4,9 M:A.png,9A.png,9M.png,9 M:A.png,Right
49,1652801866382,17/05/2022 15:37:46,1652801866341,1,17/05/2022 16:37:46,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,12,10,1,Help,BethButton,response_button_text,1936,,,Anna,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right this time.""",10_left_low.mp4,10_right_low.mp4,10 M:A.png,10A.png,10M.png,10 M:A.png,Right
50,1652801868406,17/05/2022 15:37:48,1652801868368,1,17/05/2022 16:37:48,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,12,10,3,Anna,Zone2,response_button_text,2020,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right this time.""",10_left_low.mp4,10_right_low.mp4,10 M:A.png,10A.png,10M.png,10 M:A.png,Right
51,1652801869685,17/05/2022 15:37:49,1652801869647,1,17/05/2022 16:37:49,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,12,10,4,ChooseDoor,RightButton,response_button_text,1274,,,Right,1,1,0,0,,,,,,Maze,Claire,"""I'd choose right this time.""",10_left_low.mp4,10_right_low.mp4,10 M:A.png,10A.png,10M.png,10 M:A.png,Right
52,1652801888485,17/05/2022 15:38:08,1652801888444,1,17/05/2022 16:38:08,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,12,10,6,Right,Zone2,response_button_text,18790,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right this time.""",10_left_low.mp4,10_right_low.mp4,10 M:A.png,10A.png,10M.png,10 M:A.png,Right
53,1652801888921,17/05/2022 15:38:08,1652801888886,1,17/05/2022 16:38:08,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,12,10,7,test,fixation,fixation,450,,,,,0,1,0,,,,,,Maze,Claire,"""I'd choose right this time.""",10_left_low.mp4,10_right_low.mp4,10 M:A.png,10A.png,10M.png,10 M:A.png,Right
54,1652801890623,17/05/2022 15:38:10,1652801890574,1,17/05/2022 16:38:10,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,13,11,1,Help,BethButton,response_button_text,1670,,,Anna,1,0,1,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",11_left_low.mp4,11_right_low.mp4,11 M:A.png,11A.png,11M.png,11 M:A.png,Right
55,1652801892350,17/05/2022 15:38:12,1652801892306,1,17/05/2022 16:38:12,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,13,11,3,Anna,Zone2,response_button_text,1726,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",11_left_low.mp4,11_right_low.mp4,11 M:A.png,11A.png,11M.png,11 M:A.png,Right
56,1652801893547,17/05/2022 15:38:13,1652801893510,1,17/05/2022 16:38:13,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,13,11,4,ChooseDoor,LeftButton,response_button_text,1197,,,Left,1,0,1,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",11_left_low.mp4,11_right_low.mp4,11 M:A.png,11A.png,11M.png,11 M:A.png,Right
57,1652801915861,17/05/2022 15:38:35,1652801915816,1,17/05/2022 16:38:35,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,13,11,5,Left,Continue,response_button_text,22299,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",11_left_low.mp4,11_right_low.mp4,11 M:A.png,11A.png,11M.png,11 M:A.png,Right
58,1652801916314,17/05/2022 15:38:36,1652801916260,1,17/05/2022 16:38:36,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,13,11,7,test,fixation,fixation,450,,,,,0,1,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",11_left_low.mp4,11_right_low.mp4,11 M:A.png,11A.png,11M.png,11 M:A.png,Right
59,1652801922389,17/05/2022 15:38:42,1652801922352,1,17/05/2022 16:38:42,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,14,12,1,Help,BethButton,response_button_text,6079,,,Anna,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right.""",12_left_low.mp4,12_right_low.mp4,12 M:A.png,12A.png,12M.png,12 M:A.png,Right
60,1652801924228,17/05/2022 15:38:44,1652801924176,1,17/05/2022 16:38:44,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,14,12,3,Anna,Zone2,response_button_text,1818,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right.""",12_left_low.mp4,12_right_low.mp4,12 M:A.png,12A.png,12M.png,12 M:A.png,Right
61,1652801925419,17/05/2022 15:38:45,1652801925373,1,17/05/2022 16:38:45,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,14,12,4,ChooseDoor,RightButton,response_button_text,1190,,,Right,1,1,0,0,,,,,,Maze,Claire,"""I'd choose right.""",12_left_low.mp4,12_right_low.mp4,12 M:A.png,12A.png,12M.png,12 M:A.png,Right
62,1652801932753,17/05/2022 15:38:52,1652801932697,1,17/05/2022 16:38:52,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,14,12,6,Right,Zone2,response_button_text,7317,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right.""",12_left_low.mp4,12_right_low.mp4,12 M:A.png,12A.png,12M.png,12 M:A.png,Right
63,1652801933187,17/05/2022 15:38:53,1652801933136,1,17/05/2022 16:38:53,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,14,12,7,test,fixation,fixation,454,,,,,0,1,0,,,,,,Maze,Claire,"""I'd choose right.""",12_left_low.mp4,12_right_low.mp4,12 M:A.png,12A.png,12M.png,12 M:A.png,Right
64,1652801940788,17/05/2022 15:39:00,1652801940750,1,17/05/2022 16:39:00,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,15,1,1,Screen 1,Zone1,response_button_text,7606,,,Finish,1,0,1,0,,,,,,The end,,,,,,,,,
65,1652801940823,17/05/2022 15:39:00,1652801940753,1,17/05/2022 16:39:00,86605,11,task-v1ub,,21941127,bn6kbk9n,6479881,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,,,END TASK,,,,,460199,,,,,0,1,0,,,,,,,,,,,,,,,
1,1652806243535,17/05/2022 16:50:43,1652806243406,1,17/05/2022 17:50:43,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,
2,1652806262782,17/05/2022 16:51:02,1652806262702,1,17/05/2022 17:51:02,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,1,1,1,Screen 1,advancementZone,continue_button,19221,,,,,0,1,0,,,,,,Instructions,,,,,,,,,
3,1652806269046,17/05/2022 16:51:09,1652806268973,1,17/05/2022 17:51:08,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,2,1,1,Screen 1,Zone2,continue_button,6263,,,,,0,1,0,,,,,,Start,,,,,,,,,
4,1652806280957,17/05/2022 16:51:20,1652806280895,1,17/05/2022 17:51:20,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,3,1,1,Help,AnnaButton,response_button_text,11896,,,Claire,1,1,0,0,,,,,,Maze,Claire,"""I'd choose left.""",1_left_low.mp4,1_right_low.mp4,1 M:A.png,1A.png,1M.png,1 M:A.png,Right
5,1652806284392,17/05/2022 16:51:24,1652806284331,1,17/05/2022 17:51:24,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,3,1,2,Claire,AdvanceAnna,response_button_text,3429.9999999999927,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""I'd choose left.""",1_left_low.mp4,1_right_low.mp4,1 M:A.png,1A.png,1M.png,1 M:A.png,Right
6,1652806286129,17/05/2022 16:51:26,1652806286062,1,17/05/2022 17:51:26,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,3,1,4,ChooseDoor,LeftButton,response_button_text,1724,,,Left,1,0,1,0,,,,,,Maze,Claire,"""I'd choose left.""",1_left_low.mp4,1_right_low.mp4,1 M:A.png,1A.png,1M.png,1 M:A.png,Right
7,1652806310995,17/05/2022 16:51:50,1652806310948,1,17/05/2022 17:51:50,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,3,1,5,Left,Continue,response_button_text,24878,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""I'd choose left.""",1_left_low.mp4,1_right_low.mp4,1 M:A.png,1A.png,1M.png,1 M:A.png,Right
8,1652806311458,17/05/2022 16:51:51,1652806311404,1,17/05/2022 17:51:51,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,3,1,7,test,fixation,fixation,458,,,,,0,1,0,,,,,,Maze,Claire,"""I'd choose left.""",1_left_low.mp4,1_right_low.mp4,1 M:A.png,1A.png,1M.png,1 M:A.png,Right
9,1652806318463,17/05/2022 16:51:58,1652806318399,1,17/05/2022 17:51:58,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,4,2,1,Help,BethButton,response_button_text,6975,,,Anna,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right this time.""",2_left_low.mp4,2_right_low.mp4,2 M:A.png,2A.png,2M.png,2 M:A.png,Right
10,1652806323132,17/05/2022 16:52:03,1652806323079,1,17/05/2022 17:52:03,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,4,2,3,Anna,Zone2,response_button_text,4674,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right this time.""",2_left_low.mp4,2_right_low.mp4,2 M:A.png,2A.png,2M.png,2 M:A.png,Right
11,1652806325260,17/05/2022 16:52:05,1652806325201,1,17/05/2022 17:52:05,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,4,2,4,ChooseDoor,RightButton,response_button_text,2115,,,Right,1,1,0,0,,,,,,Maze,Claire,"""I'd choose right this time.""",2_left_low.mp4,2_right_low.mp4,2 M:A.png,2A.png,2M.png,2 M:A.png,Right
12,1652806345374,17/05/2022 16:52:25,1652806345289,1,17/05/2022 17:52:25,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,4,2,6,Right,Zone2,response_button_text,20082,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right this time.""",2_left_low.mp4,2_right_low.mp4,2 M:A.png,2A.png,2M.png,2 M:A.png,Right
13,1652806345797,17/05/2022 16:52:25,1652806345742,1,17/05/2022 17:52:25,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,4,2,7,test,fixation,fixation,462,,,,,0,1,0,,,,,,Maze,Claire,"""I'd choose right this time.""",2_left_low.mp4,2_right_low.mp4,2 M:A.png,2A.png,2M.png,2 M:A.png,Right
14,1652806349287,17/05/2022 16:52:29,1652806349227,1,17/05/2022 17:52:29,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,5,3,1,Help,AnnaButton,response_button_text,3467,,,Claire,1,1,0,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",3_left_low.mp4,3_right_low.mp4,3 M:A.png,3A.png,3M.png,3 M:A.png,Right
15,1652806351895,17/05/2022 16:52:31,1652806351836,1,17/05/2022 17:52:31,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,5,3,2,Claire,AdvanceAnna,response_button_text,2602,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",3_left_low.mp4,3_right_low.mp4,3 M:A.png,3A.png,3M.png,3 M:A.png,Right
16,1652806355629,17/05/2022 16:52:35,1652806355575,1,17/05/2022 17:52:35,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,5,3,4,ChooseDoor,RightButton,response_button_text,3734,,,Right,1,1,0,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",3_left_low.mp4,3_right_low.mp4,3 M:A.png,3A.png,3M.png,3 M:A.png,Right
17,1652806380000,17/05/2022 16:53:00,1652806379950,1,17/05/2022 17:52:59,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,5,3,6,Right,Zone2,response_button_text,24369,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",3_left_low.mp4,3_right_low.mp4,3 M:A.png,3A.png,3M.png,3 M:A.png,Right
18,1652806380454,17/05/2022 16:53:00,1652806380385,1,17/05/2022 17:53:00,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,5,3,7,test,fixation,fixation,451,,,,,0,1,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",3_left_low.mp4,3_right_low.mp4,3 M:A.png,3A.png,3M.png,3 M:A.png,Right
19,1652806383119,17/05/2022 16:53:03,1652806383064,1,17/05/2022 17:53:03,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,6,4,1,Help,AnnaButton,response_button_text,2661,,,Claire,1,1,0,0,,,,,,Maze,Claire,"""I'd choose left.""",4_left_low.mp4,4_right_low.mp4,4 M:A.png,4A.png,4M.png,4 M:A.png,Right
20,1652806386926,17/05/2022 16:53:06,1652806386859,1,17/05/2022 17:53:06,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,6,4,2,Claire,AdvanceAnna,response_button_text,3790,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""I'd choose left.""",4_left_low.mp4,4_right_low.mp4,4 M:A.png,4A.png,4M.png,4 M:A.png,Right
21,1652806388237,17/05/2022 16:53:08,1652806388186,1,17/05/2022 17:53:08,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,6,4,4,ChooseDoor,RightButton,response_button_text,1322,,,Right,1,1,0,0,,,,,,Maze,Claire,"""I'd choose left.""",4_left_low.mp4,4_right_low.mp4,4 M:A.png,4A.png,4M.png,4 M:A.png,Right
22,1652806406258,17/05/2022 16:53:26,1652806406202,1,17/05/2022 17:53:26,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,6,4,6,Right,Zone2,response_button_text,18010.00000000003,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""I'd choose left.""",4_left_low.mp4,4_right_low.mp4,4 M:A.png,4A.png,4M.png,4 M:A.png,Right
23,1652806406696,17/05/2022 16:53:26,1652806406644,1,17/05/2022 17:53:26,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,6,4,7,test,fixation,fixation,451,,,,,0,1,0,,,,,,Maze,Claire,"""I'd choose left.""",4_left_low.mp4,4_right_low.mp4,4 M:A.png,4A.png,4M.png,4 M:A.png,Right
24,1652806408290,17/05/2022 16:53:28,1652806408228,1,17/05/2022 17:53:28,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,7,5,1,Help,AnnaButton,response_button_text,1567,,,Claire,1,1,0,0,,,,,,Maze,Claire,"""I'd choose right this time.""",5_left_low.mp4,5_right_low.mp4,5 M:A.png,5A.png,5M.png,5 M:A.png,Right
25,1652806411611,17/05/2022 16:53:31,1652806411556,1,17/05/2022 17:53:31,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,7,5,2,Claire,AdvanceAnna,response_button_text,3322,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""I'd choose right this time.""",5_left_low.mp4,5_right_low.mp4,5 M:A.png,5A.png,5M.png,5 M:A.png,Right
26,1652806413295,17/05/2022 16:53:33,1652806413235,1,17/05/2022 17:53:33,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,7,5,4,ChooseDoor,RightButton,response_button_text,1674,,,Right,1,1,0,0,,,,,,Maze,Claire,"""I'd choose right this time.""",5_left_low.mp4,5_right_low.mp4,5 M:A.png,5A.png,5M.png,5 M:A.png,Right
27,1652806432574,17/05/2022 16:53:52,1652806432506,1,17/05/2022 17:53:52,86605,11,task-v1ub,,21946327,x3nqy34h,6480699,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,7,5,6,Right,Zone2,response_button_text,19265.00000000003,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right this time.""",5_left_low.mp4,5_right_low.mp4,5 M:A.png,5A.png,5M.png,5 M:A.png,Right
